Codi,Nom del centre destudi,Universitat,Branca,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
71077,Història,URV,AH,0,0,0,0,0,0,0,0,2,0,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,1,0
81074,Història,UdG,AH,0,0,0,0,0,0,0,0,2,0,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,1,0
11096,Història / Arqueologia (Simultaneïtat),UB,AH,0,0,0,0,0,0,0,0,2,0,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,1,0
11104,Història / Història de l'Art (Simultaneïtat),UB,AH,2,2,0,0,0,0,0,0,2,0,1,0,2,2,2,2,0,0,0,0,0,0,0,0,0,1,0
81078,Història / Història de l'Art (simultaneïtat),UdG,AH,2,2,0,0,0,0,0,0,2,0,1,0,2,2,2,2,0,0,0,0,0,0,0,0,0,1,0
11034,Història de l'Art,UB,AH,2,2,0,0,0,0,0,0,2,0,1,0,2,2,2,2,0,0,0,0,0,0,0,0,0,1,0
21039,Història de l'Art,UAB,AH,2,2,0,0,0,0,0,0,2,0,1,0,2,2,2,2,0,0,0,0,0,0,0,0,0,1,0
81075,Història de l'Art,UdG,AH,2,2,0,0,0,0,0,0,2,0,1,0,2,2,2,2,0,0,0,0,0,0,0,0,0,1,0
11104,Història de l'Art / Història (Simultaneïtat),UB,AH,2,2,0,0,0,0,0,0,2,0,1,0,2,2,2,2,0,0,0,0,0,0,0,0,0,1,0
81078,Història de l'Art / Història (Simultaneïtat),UdG,AH,2,2,0,0,0,0,0,0,2,0,1,0,2,2,2,2,0,0,0,0,0,0,0,0,0,1,0
71078,Història de l'Art i Arqueologia,URV,AH,2,2,0,0,0,0,0,0,2,0,1,0,2,2,2,2,0,0,0,0,0,0,0,0,0,1,0
61081,Història de l'Art i Gestió del Patrimoni Artístic,UdL,AH,2,2,0,0,0,0,0,0,2,0,1,0,2,2,2,2,2,2,0,0,0,0,0,0,0,1,2
21138,Història Política i Economia Contemporànies,UAB,CSJ,0,0,0,0,0,0,0,0,0,2,2,0,0,1,2,1,1,1,0,0,2,0,0,0,0,2,1
21101,Humanitats,UAB,AH,2,2,0,0,2,0,1,0,2,1,2,0,1,2,2,2,2,2,2,0,0,0,0,1,0,2,2
41003,Humanitats,UPF,AH,2,2,0,0,2,0,1,0,2,1,2,0,1,2,2,2,2,2,2,0,0,0,0,1,0,2,2
11037,Infermeria (Campus Bellvitge),UB,CS,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
11081,Infermeria (Campus Clínic),UB,CS,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
11036,Infermeria "Sant Joan de Déu",UB,CS,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
21044,Infermeria,UAB,CS,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
21041,Infermeria EUIT de Terrassa,UAB,CS,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
21042,Infermeria "Gimbernat",UAB,CS,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
21043,Infermeria "Sant Pau",UAB,CS,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
41021,Infermeria "Escola Superior d'Infermeria del Mar",UPF,CS,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
41031,Infermeria "Tecnocampus",UPF,CS,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
61029,Infermeria,UdL,CS,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
61046,Infermeria (Igualada),UdL,CS,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
81066,Infermeria,UdG,CS,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
71016,Infermeria,URV,CS,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
71028,Infermeria (Tortosa),URV,CS,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
71032,Infermeria (El Vendrell),URV,CS,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
71084,Infermeria (Vilafranca del Penedès),URV,CS,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
91013,Infermeria,UVic-UCC,CS,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
91043,Infermeria (Campus Manresa),UVic-UCC,CS,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
61044,Infermeria / Fisioteràpia (Simultaneïtat),UdL,CS,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
21046,Informàtica i Serveis,UAB,EA,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
81058,Innovació i Seguretat Alimentària,UdG,EA,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31106,Intel·ligència Artificial,UPC,EA,0,0,2,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,2,0,1,0,0
21139,Intel·ligència Artificial / Artificial Intelligence (docència en anglès),UAB,EA,0,0,2,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,2,0,1,0,0
10120,Investigació Privada (Títol propi no oficial),UB,CSJ,1,1,2,0,2,1,1,2,2,1,2,1,0,1,2,2,1,1,0,2,2,2,1,1,1,1,1
11039,Lingüística,UB,AH,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,1,0,0,0,0,0,0,2,2
71072,Llengua i Literatura Catalanes,URV,AH,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0,0,2,2
21136,Llengua i Literatura Espanyoles,UAB,AH,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0,0,2,2
71073,Llengua i Literatura Hispàniques,URV,AH,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0,0,2,2
41023,Llengües Aplicades,UPF,AH,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,1,0,2,2
41054,Llengües Aplicades / Traducció i Interpretació - Anglès - (Simultaneïtat),UPF,AH,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,1,0,0,0,0,1,0,2,2
61051,Llengües Aplicades i Traducció / Estudis Anglesos (Simultaneïtat),UdL,AH,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0,0,2,2
61058,Llengües Aplicades i Traducció / Filologia Catalana i Estudis Occitans (Simultaneïtat),UdL,AH,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0,0,2,2
61080,Llengües Aplicades i Traducció / Filologia Hispànica (Simultaneïtat),UdL,AH,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0,0,2,2
11040,Llengües i Literatures Modernes,UB,AH,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,1,0,0,0,0,0,0,2,2
11082,Llengües Romàniques i les seves Literatures,UB,AH,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,1,0,0,0,0,0,0,2,2
81064,Logística Empresarial "Mediterrani",UdG,CSJ,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
41048,Logística i Negocis Marítims "Tecnocampus",UPF,CSJ,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
21048,Logopèdia,UAB,CS,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
81051,Màrqueting "Mediterrani",UdG,CSJ,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0
71062,Màrqueting "ESIC",URV,CSJ,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0
71074,Màrqueting "ESIC" (Docència en Anglès),URV,CSJ,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0
81062,Màrqueting / Turisme "Mediterrani" (Simultaneïtat),UdG,CSJ,1,1,0,0,0,0,0,0,2,2,2,0,0,2,2,2,0,0,0,2,2,0,0,2,0,0,0
71079,Màrqueting / Administració i Direcció d'Empreses "ESIC" (simultaneïtat) Reus / Barcelona,URV,CSJ,0,0,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0,2,0,2,0
71080,Màrqueting / Administració i Direcció d'Empreses "ESIC" (simultaneïtat) Tortosa / Barcelona,URV,CSJ,0,0,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0,2,0,2,0
61078,Màrqueting i Comunicació Digital "Centre Universitari EAE",UdL,CSJ,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
31132,Màrqueting Innovació i Tecnologia "EUNCET" (Campus 22@),UPC,CSJ,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0
31131,Màrqueting Innovació i Tecnologia "EUNCET" (Campus 22@) (semipresencial),UPC,CSJ,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0
31134,Màrqueting Innovació i Tecnologia "EUNCET" (Campus Terrassa),UPC,CSJ,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0
31133,Màrqueting Innovació i Tecnologia "EUNCET" (Campus Terrassa) (semipresencial),UPC,CSJ,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0
31129,Màrqueting Innovació i Tecnologia / Empresa Innovació i Tecnologia "EUNCET" (Campus 22@) (simultaneïtat),UPC,CSJ,2,2,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0,2,0,2,0
31130,Màrqueting Innovació i Tecnologia / Empresa Innovació i Tecnologia "EUNCET" (Campus Terrassa) (simultaneïtat),UPC,CSJ,2,2,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0,2,0,2,0
91032,Màrqueting i Comunicació Empresarial,UVic-UCC,CSJ,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0
41039,Màrqueting i Comunitats Digitals "Tecnocampus",UPF,CSJ,2,2,0,0,0,0,2,0,1,2,1,0,0,2,2,2,0,0,0,2,2,0,0,2,0,0,0
41041,Màrqueting i Comunitats Digitals / Administració d'Empreses i Gestió de la Innovació "Tecnocampus" (Simultaneïtat),UPF,CSJ,2,2,2,0,0,0,2,2,1,2,2,0,0,2,2,2,0,0,0,2,2,2,0,2,0,2,0
41062,Màrqueting i Comunitats Digitals / Turisme i Gestió del Lleure "Tecnocampus" (simultaneïtat),UPF,CSJ,2,2,0,0,0,0,2,0,2,2,2,0,0,2,2,2,0,0,0,2,2,0,0,2,0,0,0
21122,Matemàtica Computacional i Analítica de Dades,UAB,C,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0
11041,Matemàtiques,UB,C,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0
21003,Matemàtiques,UAB,C,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0
31040,Matemàtiques,UPC,EA,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0
11066,Matemàtiques / Administració i Direcció d'Empreses (Simultaneïtat),UB,C,0,0,2,1,0,0,0,2,0,2,2,1,0,0,0,0,0,0,0,2,2,2,1,0,0,2,0
11016,Matemàtiques / Enginyeria Informàtica (Simultaneïtat),UB,C,0,0,1,1,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,2,2,1,2,0,2,0,0
11020,Matemàtiques / Física (Simultaneïtat),UB,C,0,0,1,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0
21005,Matemàtiques / Física (Simultaneïtat),UAB,C,0,0,1,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0
11083,Medicina (Campus Bellvitge),UB,CS,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
11043,Medicina (Campus Clínic),UB,CS,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
21079,Medicina,UAB,CS,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
41058,Medicina,UPF,CS,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
61030,Medicina,UdL,CS,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
81001,Medicina,UdG,CS,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
71019,Medicina,URV,CS,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
91054,Medicina,UVic-UCC,CS,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
21050,Microbiologia,UAB,C,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
41049,Mitjans Audiovisuals "Tecnocampus",UPF,CSJ,0,0,0,0,1,2,2,2,2,1,0,0,0,0,0,2,2,2,0,2,2,0,1,2,0,0,2
81079,Moda "ERAM",UdG,AH,1,1,0,0,2,1,2,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,2,1,1,0
91029,Multimèdia. Aplicacions i Videojocs,UVic-UCC,EA,0,0,0,0,1,2,2,2,2,1,0,0,0,0,0,2,0,0,0,2,2,0,1,2,0,0,0
21051,Musicologia,UAB,AH,2,2,0,0,0,0,0,0,2,0,0,0,2,2,2,2,0,0,2,0,0,0,0,0,0,2,0
21150,Nanociència i Nanotecnologia,UAB,C,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
31045,Nàutica i Transport Marítim,UPC,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
11102,Negoci Digital i Innovació en Turisme "CETT",UB,CSJ,0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0
11112,Negoci Digital i Innovació en Turisme / Turisme "CETT" (simultaneïtat),UB,CSJ,1,1,0,0,0,0,2,0,2,2,2,0,0,2,2,2,0,0,0,2,2,0,2,2,0,0,0
41024,Negocis i Màrqueting Internacionals - Bachelor in International Business and Marketing "ESCI",UPF,CSJ,0,0,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
41063,Negocis i Màrqueting Internacionals - Bachelor in International Business and Marketing "ESCI" (docència en anglès),UPF,CSJ,0,0,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
11062,Nutrició Humana i Dietètica,UB,CS,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
41061,Nutrició Humana i Dietètica "Tecnocampus",UPF,CS,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
61031,Nutrició Humana i Dietètica,UdL,CS,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
81081,Nutrició Humana i Dietètica "EUSES",UdG,CS,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
71044,Nutrició Humana i Dietètica,URV,CS,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
91021,Nutrició Humana i Dietètica,UVic-UCC,CS,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
11075,Nutrició Humana i Dietètica / Farmàcia (Simultaneïtat),UB,CS,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
61057,Nutrició Humana i Dietètica / Fisioteràpia (Simultaneïtat),UdL,CS,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0
11044,Odontologia,UB,CS,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
91061,Odontologia (Campus Medicina Vic),UVic-UCC,CS,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
31105,Òptica i Optometria,UPC,CS,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
31098,Paisatgisme,UPC,EA,0,0,2,0,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,0
11045,Pedagogia,UB,CSJ,1,1,0,2,0,0,0,0,0,1,2,0,1,2,2,0,0,0,1,2,2,0,0,1,0,2,0
21052,Pedagogia,UAB,CSJ,1,1,0,2,0,0,0,0,0,1,2,0,1,2,2,0,0,0,1,2,2,0,0,1,0,2,0
81043,Pedagogia,UdG,CSJ,1,1,0,2,0,0,0,0,0,1,2,0,1,2,2,0,0,0,1,2,2,0,0,1,0,2,0
71020,Pedagogia,URV,CSJ,1,1,0,2,0,0,0,0,0,1,2,0,1,2,2,0,0,0,1,2,2,0,0,1,0,2,0
21096,Periodisme,UAB,CSJ,0,0,0,2,0,0,0,0,0,0,2,0,0,2,2,0,2,2,0,2,2,0,0,2,0,2,2
41025,Periodisme,UPF,CSJ,0,0,0,2,0,0,0,0,0,0,2,0,0,2,2,0,2,2,0,2,2,0,0,2,0,2,2
71021,Periodisme,URV,CSJ,0,0,0,2,0,0,0,0,0,0,2,0,0,2,2,0,2,2,0,2,2,0,0,2,0,2,2
91014,Periodisme,UVic-UCC,CSJ,0,0,0,2,0,0,0,0,0,0,2,0,0,2,2,0,2,2,0,2,2,0,0,2,0,2,2
71045,Pilot d'Aviació Comercial i Operacions Aèries,URV,EA,0,0,1,0,0,2,0,2,0,2,2,0,0,0,0,0,0,0,0,2,0,1,2,0,2,0,0
11046,Podologia,UB,CS,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
91045,Podologia (Campus Manresa),UVic-UCC,CS,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
21054,Prevenció i Seguretat Integral,UAB,CSJ,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
21113,Prevenció i Seguretat Integral (En Xarxa),UAB,CSJ,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
11111,Producció de Música i So per a la Indústria de l'Entreteniment,UB,AH,2,2,0,0,0,0,1,2,2,2,0,0,0,0,0,1,0,0,0,2,2,0,1,2,1,0,0
11047,Psicologia,UB,CS,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0
21081,Psicologia,UAB,CS,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0
61020,Psicologia,UdL,CS,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0
81033,Psicologia,UdG,CS,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0
71022,Psicologia,URV,CS,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0
91022,Psicologia,UVic-UCC,CS,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0
11093,Publicitat Relacions Públiques i Màrqueting "ESRP",UB,CSJ,0,0,0,2,0,0,2,0,1,2,1,0,0,2,2,2,2,2,0,2,2,0,0,2,0,0,2
21097,Publicitat i Relacions Públiques,UAB,CSJ,0,0,0,2,0,0,2,0,1,2,1,0,0,2,2,2,2,2,0,2,2,0,0,2,0,0,2
41004,Publicitat i Relacions Públiques,UPF,CSJ,0,0,0,2,0,0,2,0,1,2,1,0,0,2,2,2,2,2,0,2,2,0,0,2,0,0,2
81002,Publicitat i Relacions Públiques,UdG,CSJ,0,0,0,2,0,0,2,0,1,2,1,0,0,2,2,2,2,2,0,2,2,0,0,2,0,0,2
71023,Publicitat i Relacions Públiques,URV,CSJ,0,0,0,2,0,0,2,0,1,2,1,0,0,2,2,2,2,2,0,2,2,0,0,2,0,0,2
91015,Publicitat i Relacions Públiques,UVic-UCC,CSJ,0,0,0,2,0,0,2,0,1,2,1,0,0,2,2,2,2,2,0,2,2,0,0,2,0,0,2
81077,Publicitat i Relacions Públiques / Turisme (simultaneïtat),UdG,CSJ,1,1,0,2,0,0,2,0,2,2,2,0,0,2,2,2,2,2,0,2,2,0,0,2,0,0,2
11049,Química,UB,C,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
21082,Química,UAB,C,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
81034,Química,UdG,C,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
71024,Química,URV,C,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
71066,Química (Docència en Anglès),URV,C,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
11095,Química / Administració i Direcció d'Empreses (Simultaneïtat),UB,CSJ,0,0,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
21100,Química / Física (Simultaneïtat),UAB,C,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0
21123,Relacions Internacionals,UAB,CSJ,0,0,1,0,1,0,1,1,1,2,2,1,0,1,1,1,0,0,0,2,2,1,0,1,0,2,0
21145,Relacions Internacionals / Dret (Simultaneïtat),UAB,CSJ,0,0,1,0,1,0,1,1,1,2,2,1,0,1,2,1,0,0,0,2,2,1,0,1,0,2,0
11050,Relacions Laborals,UB,CSJ,0,0,1,0,0,0,0,0,0,2,2,1,0,1,1,1,0,0,0,2,2,0,0,0,0,2,0
21055,Relacions Laborals,UAB,CSJ,0,0,1,0,0,0,0,0,0,2,2,1,0,1,1,1,0,0,0,2,2,0,0,0,0,2,0
41026,Relacions Laborals,UPF,CSJ,0,0,1,0,0,0,0,0,0,2,2,1,0,1,1,1,0,0,0,2,2,0,0,0,0,2,0
21109,Relacions Laborals / Dret (Simultaneïtat),UAB,CSJ,0,0,1,0,0,0,0,0,0,2,2,1,0,1,2,1,0,0,0,2,2,0,0,0,0,2,0
71082,Relacions Laborals i Recursos Humans,URV,CSJ,0,0,1,0,0,0,0,0,0,2,2,1,0,1,1,1,0,0,0,2,2,0,0,0,0,2,0
61033,Relacions Laborals i Recursos Humans,UdL,CSJ,0,0,1,0,0,0,0,0,0,2,2,1,0,1,1,1,0,0,0,2,2,0,0,0,0,2,0
71083,Relacions Laborals i Recursos Humans / Dret (Simultaneïtat),URV,CSJ,0,0,1,0,0,0,0,0,0,2,2,1,0,1,2,1,0,0,0,2,2,0,0,0,0,2,0
11076,Seguretat,UB,CSJ,0,0,1,0,0,0,0,1,0,2,2,1,0,1,1,1,0,0,0,2,2,1,2,2,0,2,0
11063,Sociologia,UB,CSJ,0,0,1,0,1,0,1,1,1,2,2,1,0,1,2,1,0,0,0,2,2,1,0,1,0,2,0
21056,Sociologia,UAB,CSJ,0,0,1,0,1,0,1,1,1,2,2,1,0,1,2,1,0,0,0,2,2,1,0,1,0,2,0
11090,Sociologia / Administració i Direcció d'Empreses (Simultaneïtat),UB,CSJ,0,0,2,0,1,0,1,2,1,2,2,1,0,1,2,1,0,0,0,2,2,2,0,1,0,2,0
21125,Sociologia / Ciència Política i Gestió Pública (Simultaneïtat),UAB,CSJ,0,0,0,0,0,0,0,0,1,2,2,0,0,2,2,0,0,0,0,2,2,0,0,0,0,2,0
21129,Sociologia / Estadística Aplicada (Simultaneïtat),UAB,C- CSJ,0,0,2,0,1,0,1,1,1,2,2,1,0,1,2,1,0,0,0,2,2,1,0,1,0,2,0
91915,Tecnologies Industrials amb Anàlisi Econòmica Grau en + Màster Universitari en Enginyeria Industrial (PARS: Enginyer/a Industrial amb Anàlisi Econòmica) (docència en Anglès),UPC / UPF,EA,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
31038,Tecnologies Marines,UPC,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
21057,Teràpia Ocupacional EUIT de Terrassa,UAB,CS,0,0,2,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
91016,Teràpia Ocupacional (presencial / semipresencial),UVic-UCC,CS,0,0,2,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
21058,Traducció i Interpretació - Alemany,UAB,AH,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,1,0,0,0,0,1,0,2,2
41040,Traducció i Interpretació - Alemany / Francès / Llengua de Signes Catalana -,UPF,AH,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,1,0,0,0,0,1,0,2,2
21064,Traducció i Interpretació - Anglès,UAB,AH,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,1,0,0,0,0,1,0,2,2
41006,Traducció i Interpretació - Anglès,UPF,AH,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,1,0,0,0,0,1,0,2,2
41054,Traducció i Interpretació - Anglès - / Llengües Aplicades (Simultaneïtat),UPF,AH,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,1,0,0,0,0,1,0,2,2
21065,Traducció i Interpretació - Francès,UAB,AH,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,1,0,0,0,0,1,0,2,2
11051,Treball Social,UB,CSJ,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,2,2,0,0,0,0,1,0
